Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,24X7Security,PowerBackup,CarParking,StaffQuarter,AC,Wifi,Children'splayarea,LiftAvailable,BED
25000000,1095,"Kamothe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
4907000,2400,"Kharghar, Mumbai",5,1,9,9,9,9,9,9,9,9,9,9,9
7600000,755,"Panvel, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
4000000,1350,"Palava, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
6500000,750,"Palava, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
6500000,1150,"Palava, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
3900000,1150,"Palava, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
5000000,650,"Palava, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
52500000,900,"Palava, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
55000000,1800,"Juhu, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
85000000,1780,"Santacruz West, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
3600000,2800,"Khar West, Mumbai",4,0,9,9,9,9,9,9,9,9,9,9,9
14900000,700,"Dombivali, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
14900000,1200,"Malad East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
32500000,806,"Malad East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
3700000,2000,"Grant Road West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
4700000,640,"Karanjade, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
4300000,675,"Sector-8 Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
3250000,950,"Taloja, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
2300000,690,"Taloja, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
3750000,445,"Taloja, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
5600000,671,"Taloja, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
3797999,1050,"taloja panchanand, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
5500000,910,"Badlapur East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
3890000,980,"Kalyan West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
14900000,650,"Kalyan West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
55000000,1100,"Malad West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
55000000,1296,"matunga east, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
50000000,1296,"matunga east, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
30000000,1150,"matunga east, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
55000000,850,"matunga east, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
18000000,1296,"matunga east, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
3300000,560,"matunga east, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
2600000,920,"Badlapur East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
2650000,660,"Badlapur East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
22500000,660,"Badlapur East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
7700000,922,"Goregaon West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
6800000,1095,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
6800000,925,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
4800000,925,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
9700000,725,"Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
10500000,575,"Chembur, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
12000000,1355,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12000000,1750,"Ulwe, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
9000000,1750,"Ulwe, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
9000000,550,"Mulund East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
5700000,550,"Mulund East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
2425000,450,"Dahisar, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
3750000,690,"Badlapur West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
2815000,1050,"Badlapur East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
3615000,710,"Badlapur East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
3999000,1040,"Badlapur East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
3954999,994,"Ambernath East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
3415000,993,"Ambernath East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
3410000,925,"Ambernath East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
2300000,918,"Ambernath East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
18500000,650,"Ambernath East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
15100000,1350,"Malad East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
6000000,1350,"Kandivali East, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
35000000,915,"Vasai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
25500000,1600,"Andheri West, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
35500000,1400,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
14500000,2400,"Kandivali East, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
20000000,900,"Kandivali East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
19000000,1600,"Malad East, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
19000000,1100,"Malad East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
19100000,1100,"Malad East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
15500000,800,"Borivali West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
16000000,1000,"Malad East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
5399000,900,"Thane West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
4199000,905,"Thane West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
18500000,625,"Thane West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
32500000,950,"Jogeshwari West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
19000000,1630,"Malad West, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
25000000,1100,"Goregaon West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
27000000,1350,"Malad West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
21500000,1601,"Malad West, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
11000000,1340,"Malad West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
16000000,600,"Borivali West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
8500000,1100,"Dahisar West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
29900000,640,"Kandivali West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
2100000,1450,"Jogeshwari West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
21500000,634,"Ambernath West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
5200000,1390,"Malad West, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
8338000,650,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
6426000,981,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
6426000,693,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
8480000,693,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
6048000,1060,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
6048000,756,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
5500000,756,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
8330000,700,"Thane West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
6120000,980,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
6700000,720,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
19000000,531,"Mira Road East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
18500000,760,"Santacruz East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
13500000,650,"Andheri West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
13500000,750,"Andheri East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
15000000,750,"Andheri East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
10500000,1100,"Dahisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
14000000,500,"Borivali West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
4200000,650,"Dharavi, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
14500000,1010,"Ambernath East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
14500000,1215,"Kharghar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
31500000,1215,"Kharghar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
18500000,2700,"Kharghar, Mumbai",5,0,9,9,9,9,9,9,9,9,9,9,9
14000000,1650,"Kharghar, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
14000000,1100,"Kharghar, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
23000000,1100,"Kharghar, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
30000000,1500,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
17000000,1700,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
28000000,700,"Ville Parle East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
30000000,1100,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
20000000,1100,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
27000000,650,"Andheri West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
18900000,900,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
45000000,600,"Ville Parle East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
27500000,1700,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
40000000,1100,"vile parle west, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
40000000,1700,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
50000000,1500,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
28000000,1800,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
50000000,1850,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
28000000,1800,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
40000000,1850,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
57500000,1200,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
30000000,1200,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
19000000,1100,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
22000000,1150,"Andheri East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
22000000,1000,"Andheri East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
35000000,1300,"Andheri East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
29000000,950,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
40000000,690,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
29000000,1100,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
33000000,665,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
27500000,1200,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
25000000,720,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
29000000,900,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
29000000,690,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
13500000,690,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12500000,550,"Andheri East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
24000000,450,"Ville Parle East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
28000000,1400,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
24000000,1500,"Ville Parle East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
32500000,1400,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
26000000,1278,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
29000000,710,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
26500000,1100,"Ville Parle East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
19000000,1500,"Powai, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
25000000,1155,"Powai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
19000000,1445,"Powai, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
3700000,1150,"Powai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
3700000,1025,"Badlapur East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
2750000,1025,"Badlapur East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
41900000,730,"Badlapur East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
9800000,2700,"Kandivali East, Mumbai",5,1,9,9,9,9,9,9,9,9,9,9,9
4500000,728,"Malad West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
2250000,450,"Anjurdive, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
13500000,610,"Badlapur East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
9800000,1066,"Malad West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
22500000,728,"Malad West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
7837000,1650,"Borivali West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
5250000,1045,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
230000000,700,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
7700000,6900,"Worli, Mumbai",5,1,9,9,9,9,9,9,9,9,9,9,9
70000000,999,"Kalyan West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
14500000,1800,"Bandra West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
15500000,1000,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12000000,1000,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
14000000,1010,"Malad West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12500000,1150,"Kharghar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
2300000,1150,"Kharghar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
4700000,450,"Vasai east, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
25700000,695,"Kalyan West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
7500000,750,"Bandra West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
8500000,1145,"Vasai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
16000000,525,"Kandivali East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
9500000,1000,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
9500000,1975,"Vasai West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
4000000,1975,"Vasai West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
7150000,540,"Dombivli (West), Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
39000000,1050,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12500000,1000,"Santacruz West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
2300000,1150,"Kharghar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
16500000,450,"Vasai east, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
4700000,1090,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
4700000,695,"Kalyan West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
25700000,695,"Kalyan West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
8500000,750,"Bandra West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
20000000,525,"Kandivali East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
20000000,1000,"Malad West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
16000000,1000,"Malad West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
13500000,1000,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
15500000,860,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
8320000,1000,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
5160000,1040,"Bhayandar East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
3500000,645,"Bhayandar East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
8000000,655,"Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
27500000,1000,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
16500000,1750,"Kandivali East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
14500000,1090,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
22500000,995,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
5600000,1655,"Kandivali East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
22500000,700,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
27000000,1655,"Kandivali East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
5690000,1205,"Goregaon West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
8413000,769,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
11500000,1137,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
120000000,635,"Jogeshwari West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
10200000,2160,"Juhu, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
17000000,864,"Kandivali West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12100000,1080,"Sion, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
7800000,1100,"Goregaon East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
7700000,1105,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
19700000,1020,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
8500000,800,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
8500000,1100,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
18200000,1100,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
45000000,750,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
60000000,2100,"Goregaon East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
6700000,1400,"vile parle west, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
17900000,1125,"Uran, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
120000000,750,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
10200000,2160,"Juhu, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
17000000,864,"Kandivali West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12100000,1080,"Sion, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
7800000,1100,"Goregaon East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
7700000,1105,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
19700000,1020,"Mira Road East, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
8500000,800,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
8500000,1100,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
18200000,1100,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
45000000,750,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
60000000,2100,"Goregaon East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
6700000,1400,"vile parle west, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
17900000,1125,"Uran, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
4500000,750,"Andheri West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
9200000,600,"Greater Khanda, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
9200000,1127,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
8500000,1127,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
5330000,1125,"Ulwe, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
21800000,715,"Mira Road East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
180000000,1100,"Kandivali East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
10000000,5460,"Juhu, Mumbai",4,1,9,9,9,9,9,9,9,9,9,9,9
8100000,600,"Andheri East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
5200000,1097,"Ulwe, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
3700000,688,"Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
3700000,667,"Ulwe, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
26500000,667,"Ulwe, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
4500000,1740,"Bhandup West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
11500000,645,"Dombivli (West), Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
27300000,870,"Koper Khairane, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
11500000,1228,"Thane West, Mumbai",3,0,9,9,9,9,9,9,9,9,9,9,9
23000000,471,"Thane West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
45000000,500,"Ville Parle East, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
16000000,1250,"Juhu, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
8000000,1000,"Kandivali East, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
11500000,510,"Chembur, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
11000000,650,"Chembur, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
20000000,650,"Chembur, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
8700000,550,"Bandra West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
33000000,525,"Kandivali East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
9500000,740,"Powai, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
38000000,515,"Kandivali East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
9800000,750,"Powai, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
5200000,580,"Malad West, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
13500000,679,"Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
4300000,900,"Malad West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
9500000,620,"Koper Khairane, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
9500000,595,"Powai, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
11000000,595,"Powai, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
19000000,585,"Powai, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
31500000,1325,"Kandivali East, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
9000000,1250,"Borivali West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
9600000,525,"Kandivali East, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
9600000,950,"Thane West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
9600000,900,"Thane West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
70000000,900,"Thane West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
70000000,1824,"Bandra West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
70000000,1824,"Bandra West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
16000000,1824,"Bandra West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
16000000,950,"Dahisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
8500000,950,"Dahisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
18000000,600,"Malad West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
5400000,980,"Powai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
26500000,697,"Ulwe, Mumbai",1,0,9,9,9,9,9,9,9,9,9,9,9
26500000,1050,"Powai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
14000000,1050,"Powai, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
14000000,1050,"Thane West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
14000000,1050,"Thane West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
2000000,1050,"Thane West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
65000000,780,"Boisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
5700000,5000,"Belapur, Mumbai",5,0,9,9,9,9,9,9,9,9,9,9,9
5700000,725,"Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
13799999,725,"Ulwe, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
13799999,1050,"Malad West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
12600000,1050,"Malad West, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
2000000,850,"Thane West, Mumbai",2,0,9,9,9,9,9,9,9,9,9,9,9
8500000,780,"Boisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
2000000,750,"Kandivali West, Mumbai",1,1,9,9,9,9,9,9,9,9,9,9,9
2000000,780,"Boisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
28000000,780,"Boisar, Mumbai",2,1,9,9,9,9,9,9,9,9,9,9,9
2000000,1500,"Jogeshwari West, Mumbai",3,1,9,9,9,9,9,9,9,9,9,9,9
